,Age,Attrition,BusinessTravel,DailyRate,Department,DistanceFromHome,EducationField,EnvironmentSatisfaction,Gender,HourlyRate,JobInvolvement,JobRole,JobSatisfaction,MaritalStatus,MonthlyIncome,MonthlyRate,NumCompaniesWorked,OverTime,PercentSalaryHike,PerformanceRating,RelationshipSatisfaction,StockOptionLevel,TotalWorkingYears,TrainingTimesLastYear,WorkLifeBalance,YearsAtCompany,YearsInCurrentRole,YearsSinceLastPromotion,YearsWithCurrManager,Education_Category,Age Index,EnvironmentSatisfaction_Category,WorkLifeBalance_Category,JobInvolvement_Category
1234,47,No,Non-Travel,543,Sales,2,Marketing,3,Male,87,3,Sales Executive,2,Married,4978,3536,7,No,11,3,4,1,4,3,1,1,0,0,0,Master,Gen X 39-54 Y,High,Low,Better
1235,46,No,Travel_Rarely,1277,Sales,2,Life Sciences,3,Male,74,3,Sales Executive,4,Divorced,10368,5596,4,Yes,12,3,2,1,13,5,2,10,6,0,3,Bachelor,Gen X 39-54 Y,High,Medium,Better
1236,36,Yes,Travel_Rarely,1456,Sales,13,Marketing,2,Male,96,2,Sales Executive,1,Divorced,6134,8658,5,Yes,13,3,2,3,16,3,3,2,2,2,2,Doctor,Millenials 24-38 Y,Medium,High,Good
1237,32,Yes,Travel_Rarely,964,Sales,1,Life Sciences,1,Male,34,1,Sales Executive,2,Single,6735,12147,6,No,15,3,2,0,10,2,3,0,0,0,0,Bachelor,Millenials 24-38 Y,Low,High,Bad
1238,23,No,Travel_Rarely,160,Research & Development,4,Medical,3,Female,51,3,Laboratory Technician,2,Single,3295,12862,1,No,13,3,3,0,3,3,1,3,2,1,2,Bachelor,Gen Z 18 - 23 Y,High,Low,Better
1239,31,No,Travel_Frequently,163,Research & Development,24,Technical Degree,4,Female,30,3,Manufacturing Director,4,Single,5238,6670,2,No,20,4,4,0,9,3,2,5,4,1,4,Bachelor,Millenials 24-38 Y,Very High,Medium,Better
1240,39,No,Non-Travel,792,Research & Development,1,Life Sciences,4,Male,77,3,Laboratory Technician,4,Married,6472,8989,1,Yes,15,3,4,1,9,2,3,9,8,5,8,Bachelor,Gen X 39-54 Y,Very High,High,Better
1241,32,No,Travel_Rarely,371,Sales,19,Life Sciences,4,Male,80,1,Sales Executive,3,Married,9610,3840,3,No,13,3,3,1,10,2,1,4,3,0,2,Bachelor,Millenials 24-38 Y,Very High,Low,Bad
1242,40,No,Travel_Rarely,611,Sales,7,Medical,2,Male,88,3,Manager,2,Single,19833,4349,1,No,14,3,2,0,21,3,2,21,8,12,8,Master,Gen X 39-54 Y,Medium,Medium,Better
1243,45,No,Travel_Rarely,176,Human Resources,4,Life Sciences,3,Female,56,1,Human Resources,3,Married,9756,6595,4,No,21,4,3,2,9,2,4,5,0,0,3,Bachelor,Gen X 39-54 Y,High,Best,Bad
1244,30,No,Travel_Frequently,1312,Research & Development,2,Technical Degree,4,Female,78,2,Research Scientist,1,Single,4968,26427,0,No,16,3,4,0,10,2,3,9,7,0,7,Master,Millenials 24-38 Y,Very High,High,Good
1245,24,No,Travel_Frequently,897,Human Resources,10,Medical,1,Male,59,3,Human Resources,4,Married,2145,2097,0,No,14,3,4,1,3,2,3,2,2,2,1,Bachelor,Millenials 24-38 Y,Low,High,Better
1246,30,Yes,Travel_Frequently,600,Human Resources,8,Human Resources,3,Female,66,2,Human Resources,4,Divorced,2180,9732,6,No,11,3,3,1,6,0,2,4,2,1,2,Bachelor,Millenials 24-38 Y,High,Medium,Good
1247,31,No,Travel_Rarely,1003,Sales,5,Technical Degree,1,Male,51,3,Sales Executive,3,Married,8346,20943,1,No,19,3,3,1,6,3,3,5,2,0,2,Bachelor,Millenials 24-38 Y,Low,High,Better
1248,27,No,Travel_Rarely,1054,Research & Development,8,Medical,3,Female,67,3,Research Scientist,4,Single,3445,6152,1,No,11,3,3,0,6,5,2,6,2,1,4,Bachelor,Millenials 24-38 Y,High,Medium,Better
1249,29,Yes,Travel_Rarely,428,Sales,9,Marketing,2,Female,52,1,Sales Representative,2,Single,2760,14630,1,No,13,3,3,0,2,3,3,2,2,2,2,Bachelor,Millenials 24-38 Y,Medium,High,Bad
1250,29,No,Travel_Frequently,461,Research & Development,1,Life Sciences,4,Male,70,4,Healthcare Representative,3,Single,6294,23060,8,Yes,12,3,4,0,10,5,4,3,2,0,2,Bachelor,Millenials 24-38 Y,Very High,Best,Very High
1251,30,No,Travel_Rarely,979,Sales,15,Marketing,3,Male,94,2,Sales Executive,1,Divorced,7140,3088,2,No,11,3,1,1,12,2,3,7,7,1,7,Bachelor,Millenials 24-38 Y,High,High,Good
1252,34,No,Travel_Rarely,181,Research & Development,2,Medical,4,Male,97,4,Research Scientist,4,Married,2932,5586,0,Yes,14,3,1,3,6,3,3,5,0,1,2,Master,Millenials 24-38 Y,Very High,High,Very High
1253,33,No,Non-Travel,1283,Sales,2,Marketing,4,Female,62,3,Sales Executive,2,Single,5147,10697,8,No,15,3,4,0,13,2,2,11,7,1,7,Bachelor,Millenials 24-38 Y,Very High,Medium,Better
1254,49,No,Travel_Rarely,1313,Sales,11,Marketing,4,Female,80,3,Sales Executive,4,Single,4507,8191,3,No,12,3,3,0,8,1,4,5,1,0,4,Master,Gen X 39-54 Y,Very High,Best,Better
1255,33,Yes,Travel_Rarely,211,Sales,16,Life Sciences,1,Female,74,3,Sales Executive,1,Single,8564,10092,2,Yes,20,4,3,0,11,2,2,0,0,0,0,Bachelor,Millenials 24-38 Y,Low,Medium,Better
1256,38,No,Travel_Frequently,594,Research & Development,2,Medical,3,Female,75,2,Laboratory Technician,2,Married,2468,15963,4,No,14,3,2,1,9,4,2,6,1,0,5,Bachelor,Millenials 24-38 Y,High,Medium,Good
1257,31,Yes,Travel_Rarely,1079,Sales,16,Marketing,1,Male,70,3,Sales Executive,3,Married,8161,19002,2,No,13,3,1,3,10,2,3,1,0,0,0,Master,Millenials 24-38 Y,Low,High,Better
1258,29,No,Travel_Rarely,590,Research & Development,4,Technical Degree,4,Female,91,2,Research Scientist,1,Divorced,2109,10007,1,No,13,3,3,1,1,2,3,1,0,0,0,Bachelor,Millenials 24-38 Y,Very High,High,Good
1259,30,No,Travel_Rarely,305,Research & Development,16,Life Sciences,3,Male,58,4,Healthcare Representative,3,Married,5294,9128,3,No,16,3,3,1,10,3,3,7,0,1,7,Bachelor,Millenials 24-38 Y,High,High,Very High
1260,32,No,Non-Travel,953,Research & Development,5,Technical Degree,2,Male,65,3,Research Scientist,2,Single,2718,17674,2,No,14,3,2,0,12,3,3,7,7,0,7,Master,Millenials 24-38 Y,Medium,High,Better
1261,38,No,Travel_Rarely,833,Research & Development,18,Medical,2,Male,60,1,Healthcare Representative,4,Married,5811,24539,3,Yes,16,3,3,1,15,2,3,1,0,1,0,Bachelor,Millenials 24-38 Y,Medium,High,Bad
1262,43,Yes,Travel_Frequently,807,Research & Development,17,Technical Degree,3,Male,38,2,Research Scientist,3,Married,2437,15587,9,Yes,16,3,4,1,6,4,3,1,0,0,0,Bachelor,Gen X 39-54 Y,High,High,Good
1263,42,No,Travel_Rarely,855,Research & Development,12,Medical,2,Male,57,3,Laboratory Technician,2,Divorced,2766,8952,8,No,22,4,2,3,7,6,2,5,3,0,4,Bachelor,Gen X 39-54 Y,Medium,Medium,Better
1264,55,No,Travel_Rarely,478,Research & Development,2,Medical,3,Male,60,2,Research Director,1,Married,19038,19805,8,No,12,3,2,3,34,2,3,1,0,0,0,Bachelor,Gen Boomers >= 55 Y,High,High,Good
1265,33,No,Non-Travel,775,Research & Development,4,Technical Degree,4,Male,90,3,Research Scientist,2,Divorced,3055,6194,5,No,15,3,4,2,11,2,2,9,8,1,7,Bachelor,Millenials 24-38 Y,Very High,Medium,Better
1266,41,No,Travel_Rarely,548,Research & Development,9,Life Sciences,3,Male,94,3,Laboratory Technician,1,Divorced,2289,20520,1,No,20,4,2,2,5,2,3,5,3,0,4,Master,Gen X 39-54 Y,High,High,Better
1267,34,No,Non-Travel,1375,Sales,10,Life Sciences,4,Male,87,3,Sales Executive,3,Divorced,4001,12313,1,Yes,14,3,3,1,15,3,3,15,14,0,7,Bachelor,Millenials 24-38 Y,Very High,High,Better
1268,53,No,Non-Travel,661,Research & Development,1,Medical,1,Female,60,2,Manufacturing Director,3,Married,12965,22308,4,Yes,20,4,4,3,27,2,2,3,2,0,2,Master,Gen X 39-54 Y,Low,Medium,Good
1269,43,No,Travel_Rarely,244,Human Resources,2,Life Sciences,2,Male,97,3,Human Resources,4,Single,3539,5033,0,No,13,3,2,0,10,5,3,9,7,1,8,Bachelor,Gen X 39-54 Y,Medium,High,Better
1270,34,No,Travel_Rarely,511,Sales,3,Life Sciences,4,Female,32,1,Sales Executive,4,Single,6029,25353,5,No,12,3,1,0,6,3,3,2,2,2,2,Bachelor,Millenials 24-38 Y,Very High,High,Bad
1271,21,Yes,Travel_Rarely,337,Sales,7,Marketing,2,Male,31,3,Sales Representative,2,Single,2679,4567,1,No,13,3,2,0,1,3,3,1,0,1,0,Bachelor,Gen Z 18 - 23 Y,Medium,High,Better
1272,38,No,Travel_Rarely,1153,Research & Development,6,Other,4,Female,40,2,Laboratory Technician,3,Married,3702,16376,1,No,11,3,2,1,5,3,3,5,4,0,4,Bachelor,Millenials 24-38 Y,Very High,High,Good
1273,22,Yes,Travel_Rarely,1294,Research & Development,8,Medical,3,Female,79,3,Laboratory Technician,1,Married,2398,15999,1,Yes,17,3,3,0,1,6,3,1,0,0,0,Bachelor,Gen Z 18 - 23 Y,High,High,Better
1274,31,No,Travel_Rarely,196,Sales,29,Marketing,1,Female,91,2,Sales Executive,4,Married,5468,13402,1,No,14,3,1,2,13,3,3,12,7,5,7,Master,Millenials 24-38 Y,Low,High,Good
1275,51,No,Travel_Rarely,942,Research & Development,3,Technical Degree,1,Female,53,3,Manager,3,Married,13116,22984,2,No,11,3,4,0,15,2,3,2,2,2,2,Bachelor,Gen X 39-54 Y,Low,High,Better
1276,37,No,Travel_Rarely,589,Sales,9,Marketing,2,Male,46,2,Sales Executive,2,Married,4189,8800,1,No,14,3,1,2,5,2,3,5,2,0,3,Bachelor,Millenials 24-38 Y,Medium,High,Good
1277,46,No,Travel_Rarely,734,Research & Development,2,Medical,3,Male,46,3,Research Director,4,Divorced,19328,14218,7,Yes,17,3,3,1,24,3,3,2,1,2,2,Master,Gen X 39-54 Y,High,High,Better
1278,36,No,Travel_Rarely,1383,Research & Development,10,Life Sciences,4,Male,90,3,Healthcare Representative,1,Married,8321,25949,7,Yes,13,3,4,1,15,1,3,12,8,5,7,Bachelor,Millenials 24-38 Y,Very High,High,Better
1279,44,Yes,Travel_Frequently,429,Research & Development,1,Medical,3,Male,99,3,Research Scientist,2,Divorced,2342,11092,1,Yes,12,3,3,3,6,2,2,5,3,2,3,Bachelor,Gen X 39-54 Y,High,Medium,Better
1280,37,No,Travel_Rarely,1239,Human Resources,8,Other,3,Male,89,3,Human Resources,2,Divorced,4071,12832,2,No,13,3,3,0,19,4,2,10,0,4,7,Bachelor,Millenials 24-38 Y,High,Medium,Better
1281,35,Yes,Travel_Rarely,303,Sales,27,Life Sciences,3,Male,84,3,Sales Executive,4,Single,5813,13492,1,Yes,18,3,4,0,10,2,3,10,7,7,7,Bachelor,Millenials 24-38 Y,High,High,Better
1282,33,No,Travel_Rarely,867,Research & Development,8,Life Sciences,4,Male,90,4,Research Scientist,1,Married,3143,6076,6,No,19,3,2,1,14,1,3,10,8,7,6,Master,Millenials 24-38 Y,Very High,High,Very High
1283,28,No,Travel_Rarely,1181,Research & Development,1,Life Sciences,3,Male,82,3,Research Scientist,4,Married,2044,5531,1,No,11,3,3,1,5,6,4,5,3,0,3,Bachelor,Millenials 24-38 Y,High,Best,Better
1284,39,No,Travel_Rarely,1253,Research & Development,10,Medical,3,Male,65,3,Research Director,3,Single,13464,7914,7,No,21,4,3,0,9,3,3,4,3,2,2,Bachelor,Gen X 39-54 Y,High,High,Better
1285,46,No,Non-Travel,849,Sales,26,Life Sciences,2,Male,98,2,Sales Executive,2,Single,7991,25166,8,No,15,3,3,0,6,3,3,2,2,2,2,Bachelor,Gen X 39-54 Y,Medium,High,Good
1286,40,No,Travel_Rarely,616,Research & Development,2,Life Sciences,3,Female,99,3,Laboratory Technician,1,Married,3377,25605,4,No,17,3,4,1,7,5,2,4,3,0,2,Bachelor,Gen X 39-54 Y,High,Medium,Better
1287,42,No,Travel_Rarely,1128,Research & Development,13,Medical,2,Male,95,4,Healthcare Representative,1,Married,5538,5696,5,No,18,3,3,2,10,2,2,0,0,0,0,Bachelor,Gen X 39-54 Y,Medium,Medium,Very High
1288,35,No,Non-Travel,1180,Research & Development,2,Medical,2,Male,90,3,Manufacturing Director,4,Divorced,5762,24442,2,No,14,3,3,1,15,6,3,7,7,1,7,Bachelor,Millenials 24-38 Y,Medium,High,Better
1289,38,No,Non-Travel,1336,Human Resources,2,Human Resources,1,Male,100,3,Human Resources,2,Divorced,2592,7129,5,No,13,3,4,3,13,3,3,11,10,3,8,Bachelor,Millenials 24-38 Y,Low,High,Better
1290,34,Yes,Travel_Frequently,234,Research & Development,9,Life Sciences,4,Male,93,3,Laboratory Technician,1,Married,5346,6208,4,No,17,3,3,1,11,3,2,7,1,0,7,Master,Millenials 24-38 Y,Very High,Medium,Better
1291,37,Yes,Travel_Rarely,370,Research & Development,10,Medical,4,Male,58,3,Manufacturing Director,1,Single,4213,4992,1,No,15,3,2,0,10,4,1,10,3,0,8,Master,Millenials 24-38 Y,Very High,Low,Better
1292,39,No,Travel_Frequently,766,Sales,20,Life Sciences,3,Male,83,3,Sales Executive,4,Divorced,4127,19188,2,No,18,3,4,1,7,6,3,2,1,2,2,Bachelor,Gen X 39-54 Y,High,High,Better
1293,43,No,Non-Travel,343,Research & Development,9,Life Sciences,1,Male,52,3,Research Scientist,3,Single,2438,24978,4,No,13,3,3,0,7,2,2,3,2,1,2,Bachelor,Gen X 39-54 Y,Low,Medium,Better
1294,41,No,Travel_Rarely,447,Research & Development,5,Life Sciences,2,Male,85,4,Healthcare Representative,2,Single,6870,15530,3,No,12,3,1,0,11,3,1,3,2,1,2,Bachelor,Gen X 39-54 Y,Medium,Low,Very High
1295,41,No,Travel_Rarely,796,Sales,4,Marketing,3,Female,81,3,Sales Executive,3,Divorced,10447,26458,0,Yes,13,3,4,1,23,3,4,22,14,13,5,Bachelor,Gen X 39-54 Y,High,Best,Better
1296,30,No,Travel_Rarely,1092,Research & Development,10,Medical,1,Female,64,3,Manufacturing Director,3,Single,9667,2739,9,No,14,3,2,0,9,3,3,7,7,0,2,Bachelor,Millenials 24-38 Y,Low,High,Better
1297,26,Yes,Travel_Rarely,920,Human Resources,20,Medical,4,Female,69,3,Human Resources,2,Married,2148,6889,0,Yes,11,3,3,0,6,3,3,5,1,1,4,Bachelor,Millenials 24-38 Y,Very High,High,Better
1298,46,Yes,Travel_Rarely,261,Research & Development,21,Medical,4,Female,66,3,Healthcare Representative,2,Married,8926,10842,4,No,22,4,4,1,13,2,4,9,7,3,7,Bachelor,Gen X 39-54 Y,Very High,Best,Better
1299,40,No,Travel_Rarely,1194,Research & Development,1,Life Sciences,3,Female,52,3,Healthcare Representative,4,Divorced,6513,9060,4,No,17,3,4,1,12,3,3,5,3,0,3,Bachelor,Gen X 39-54 Y,High,High,Better
1300,34,No,Travel_Rarely,810,Sales,8,Technical Degree,2,Male,92,4,Sales Executive,3,Married,6799,22128,1,No,21,4,3,2,10,5,3,10,8,4,8,Bachelor,Millenials 24-38 Y,Medium,High,Very High
1301,58,No,Non-Travel,350,Sales,2,Medical,2,Male,52,3,Manager,2,Divorced,16291,22577,4,No,22,4,4,1,37,0,2,16,9,14,14,Bachelor,Gen Boomers >= 55 Y,Medium,Medium,Better
1302,35,No,Travel_Rarely,185,Research & Development,23,Medical,2,Male,91,1,Laboratory Technician,3,Married,2705,9696,0,No,16,3,2,1,6,2,4,5,4,0,3,Master,Millenials 24-38 Y,Medium,Best,Bad
1303,47,No,Travel_Rarely,1001,Research & Development,4,Life Sciences,3,Female,92,2,Manufacturing Director,2,Divorced,10333,19271,8,Yes,12,3,3,1,28,4,3,22,11,14,10,Bachelor,Gen X 39-54 Y,High,High,Good
1304,40,No,Travel_Rarely,750,Research & Development,12,Life Sciences,2,Female,47,3,Healthcare Representative,1,Divorced,4448,10748,2,No,12,3,2,1,15,3,3,7,4,7,7,Bachelor,Gen X 39-54 Y,Medium,High,Better
1305,54,No,Travel_Rarely,431,Research & Development,7,Medical,4,Female,68,3,Research Scientist,4,Married,6854,15696,4,No,15,3,2,1,14,2,2,7,1,1,7,Master,Gen X 39-54 Y,Very High,Medium,Better
1306,31,No,Travel_Frequently,1125,Sales,7,Marketing,1,Female,68,3,Sales Executive,1,Married,9637,8277,2,No,14,3,4,2,9,3,3,3,2,2,2,Master,Millenials 24-38 Y,Low,High,Better
1307,28,No,Travel_Rarely,1217,Research & Development,1,Medical,3,Female,67,3,Research Scientist,1,Married,3591,12719,1,No,25,4,3,1,3,3,3,3,2,1,2,Bachelor,Millenials 24-38 Y,High,High,Better
1308,38,No,Travel_Rarely,723,Sales,2,Marketing,2,Female,77,1,Sales Representative,4,Married,5405,4244,2,Yes,20,4,1,2,20,4,2,4,2,0,3,Master,Millenials 24-38 Y,Medium,Medium,Bad
1309,26,No,Travel_Rarely,572,Sales,10,Medical,3,Male,46,3,Sales Executive,4,Single,4684,9125,1,No,13,3,1,0,5,4,3,5,3,1,2,Bachelor,Millenials 24-38 Y,High,High,Better
1310,58,No,Travel_Frequently,1216,Research & Development,15,Life Sciences,1,Male,87,3,Research Director,3,Married,15787,21624,2,Yes,14,3,2,0,23,3,3,2,2,2,2,Master,Gen Boomers >= 55 Y,Low,High,Better
1311,18,No,Non-Travel,1431,Research & Development,14,Medical,2,Female,33,3,Research Scientist,3,Single,1514,8018,1,No,16,3,3,0,0,4,1,0,0,0,0,Bachelor,Gen Z 18 - 23 Y,Medium,Low,Better
1312,31,Yes,Travel_Rarely,359,Human Resources,18,Human Resources,4,Male,89,4,Human Resources,1,Married,2956,21495,0,No,17,3,3,0,2,4,3,1,0,0,0,Doctor,Millenials 24-38 Y,Very High,High,Very High
1313,29,Yes,Travel_Rarely,350,Human Resources,13,Human Resources,1,Male,56,2,Human Resources,1,Divorced,2335,3157,4,Yes,15,3,4,3,4,3,3,2,2,2,0,Bachelor,Millenials 24-38 Y,Low,High,Good
1314,45,No,Non-Travel,589,Sales,2,Life Sciences,3,Female,67,3,Sales Executive,3,Married,5154,19665,4,No,22,4,2,2,10,3,4,8,7,5,7,Master,Gen X 39-54 Y,High,Best,Better
1315,36,No,Travel_Rarely,430,Research & Development,2,Other,4,Female,73,3,Research Scientist,2,Married,6962,19573,4,Yes,22,4,4,1,15,2,3,1,0,0,0,Master,Millenials 24-38 Y,Very High,High,Better
1316,43,No,Travel_Frequently,1422,Sales,2,Life Sciences,1,Male,92,3,Sales Executive,4,Married,5675,19246,1,No,20,4,3,1,7,5,3,7,7,7,7,Master,Gen X 39-54 Y,Low,High,Better
1317,27,No,Travel_Frequently,1297,Research & Development,5,Life Sciences,4,Female,53,3,Laboratory Technician,4,Single,2379,19826,0,Yes,14,3,3,0,6,3,2,5,4,0,2,Bachelor,Millenials 24-38 Y,Very High,Medium,Better
1318,29,No,Travel_Frequently,574,Research & Development,20,Medical,4,Male,40,3,Laboratory Technician,4,Married,3812,7003,1,No,13,3,2,0,11,3,4,11,8,3,10,Bachelor,Millenials 24-38 Y,Very High,Best,Better
1319,32,No,Travel_Frequently,1318,Sales,10,Marketing,4,Male,79,3,Sales Executive,4,Single,4648,26075,8,No,13,3,3,0,4,2,4,0,0,0,0,Master,Millenials 24-38 Y,Very High,Best,Better
1320,42,No,Non-Travel,355,Research & Development,10,Technical Degree,3,Male,38,3,Research Scientist,3,Married,2936,6161,3,No,22,4,2,2,10,1,2,6,3,3,3,Master,Gen X 39-54 Y,High,Medium,Better
1321,47,No,Travel_Rarely,207,Research & Development,9,Life Sciences,2,Female,64,3,Laboratory Technician,3,Single,2105,5411,4,No,12,3,3,0,7,2,3,2,2,2,0,Master,Gen X 39-54 Y,Medium,High,Better
1322,46,No,Travel_Rarely,706,Research & Development,2,Life Sciences,4,Male,82,3,Manufacturing Director,4,Divorced,8578,19989,3,No,14,3,3,1,12,4,2,9,8,4,7,Bachelor,Gen X 39-54 Y,Very High,Medium,Better
1323,28,No,Non-Travel,280,Human Resources,1,Life Sciences,3,Male,43,3,Human Resources,4,Divorced,2706,10494,1,No,15,3,2,1,3,2,3,3,2,2,2,Bachelor,Millenials 24-38 Y,High,High,Better
1324,29,No,Travel_Rarely,726,Research & Development,29,Life Sciences,4,Male,93,1,Healthcare Representative,3,Divorced,6384,21143,8,No,17,3,4,2,11,3,3,7,0,1,6,Bachelor,Millenials 24-38 Y,Very High,High,Bad
1325,42,No,Travel_Rarely,1142,Research & Development,8,Life Sciences,4,Male,81,3,Laboratory Technician,3,Single,3968,13624,4,No,13,3,4,0,8,3,3,0,0,0,0,Bachelor,Gen X 39-54 Y,Very High,High,Better
1326,32,Yes,Travel_Rarely,414,Sales,2,Marketing,3,Male,82,2,Sales Executive,2,Single,9907,26186,7,Yes,12,3,3,0,7,3,2,2,2,2,2,Master,Millenials 24-38 Y,High,Medium,Good
1327,46,No,Travel_Rarely,1319,Sales,3,Technical Degree,1,Female,45,4,Sales Executive,1,Divorced,13225,7739,2,No,12,3,4,1,25,5,3,19,17,2,8,Bachelor,Gen X 39-54 Y,Low,High,Very High
1328,27,No,Travel_Rarely,728,Sales,23,Medical,2,Female,36,2,Sales Representative,3,Married,3540,7018,1,No,21,4,4,1,9,5,3,9,8,5,8,Bachelor,Millenials 24-38 Y,Medium,High,Good
1329,29,No,Travel_Rarely,352,Human Resources,6,Medical,4,Male,87,2,Human Resources,2,Married,2804,15434,1,No,11,3,4,0,1,3,3,1,0,0,0,Bachelor,Millenials 24-38 Y,Very High,High,Good
1330,43,No,Travel_Rarely,823,Research & Development,6,Medical,1,Female,81,2,Manager,3,Married,19392,22539,7,No,13,3,4,0,21,2,3,16,12,6,14,Bachelor,Gen X 39-54 Y,Low,High,Good
1331,48,No,Travel_Rarely,1224,Research & Development,10,Life Sciences,4,Male,91,2,Research Director,2,Married,19665,13583,4,No,12,3,4,0,29,3,3,22,10,12,9,Bachelor,Gen X 39-54 Y,Very High,High,Good
1332,29,Yes,Travel_Frequently,459,Research & Development,24,Life Sciences,4,Male,73,2,Research Scientist,4,Single,2439,14753,1,Yes,24,4,2,0,1,3,2,1,0,1,0,Bachelor,Millenials 24-38 Y,Very High,Medium,Good
1333,46,Yes,Travel_Rarely,1254,Sales,10,Life Sciences,3,Female,64,3,Sales Executive,2,Married,7314,14011,5,No,21,4,3,3,14,2,3,8,7,0,7,Bachelor,Gen X 39-54 Y,High,High,Better
1334,27,No,Travel_Frequently,1131,Research & Development,15,Life Sciences,4,Female,77,2,Research Scientist,1,Married,4774,23844,0,No,19,3,4,1,8,2,2,7,6,7,3,Bachelor,Millenials 24-38 Y,Very High,Medium,Good
1335,39,No,Travel_Rarely,835,Research & Development,19,Other,4,Male,41,3,Research Scientist,4,Divorced,3902,5141,8,No,14,3,2,3,7,2,3,2,2,2,2,Master,Gen X 39-54 Y,Very High,High,Better
1336,55,No,Travel_Rarely,836,Research & Development,2,Technical Degree,2,Male,98,2,Research Scientist,4,Married,2662,7975,8,No,20,4,2,1,19,2,4,5,2,0,4,Master,Gen Boomers >= 55 Y,Medium,Best,Good
1337,28,No,Travel_Rarely,1172,Sales,3,Medical,2,Female,78,3,Sales Representative,2,Married,2856,3692,1,No,19,3,4,1,1,3,3,1,0,0,0,Bachelor,Millenials 24-38 Y,Medium,High,Better
1338,30,Yes,Travel_Rarely,945,Sales,9,Medical,2,Male,89,3,Sales Representative,4,Single,1081,16019,1,No,13,3,3,0,1,3,2,1,0,0,0,Bachelor,Millenials 24-38 Y,Medium,Medium,Better
1339,22,Yes,Travel_Rarely,391,Research & Development,7,Life Sciences,4,Male,75,3,Research Scientist,2,Single,2472,26092,1,Yes,23,4,1,0,1,2,3,1,0,0,0,Bachelor,Gen Z 18 - 23 Y,Very High,High,Better
1340,36,No,Travel_Rarely,1266,Sales,10,Technical Degree,2,Female,63,2,Sales Executive,3,Married,5673,6060,1,Yes,13,3,1,1,10,4,3,10,9,1,7,Master,Millenials 24-38 Y,Medium,High,Good
1341,31,No,Travel_Rarely,311,Research & Development,20,Life Sciences,2,Male,89,3,Laboratory Technician,3,Divorced,4197,18624,1,No,11,3,1,1,10,2,3,10,8,0,2,Bachelor,Millenials 24-38 Y,Medium,High,Better
1342,34,No,Travel_Rarely,1480,Sales,4,Life Sciences,3,Male,64,3,Sales Executive,4,Married,9713,24444,2,Yes,13,3,4,3,9,3,3,5,3,1,0,Bachelor,Millenials 24-38 Y,High,High,Better
1343,29,No,Travel_Rarely,592,Research & Development,7,Life Sciences,4,Male,59,3,Laboratory Technician,1,Single,2062,19384,3,No,14,3,2,0,11,2,3,3,2,1,2,Bachelor,Millenials 24-38 Y,Very High,High,Better
1344,37,No,Travel_Rarely,783,Research & Development,7,Medical,4,Male,78,3,Research Scientist,1,Married,4284,13588,5,Yes,22,4,3,1,16,2,3,5,3,0,4,Master,Millenials 24-38 Y,Very High,High,Better
1345,35,No,Travel_Rarely,219,Research & Development,16,Other,4,Female,44,2,Manufacturing Director,2,Married,4788,25388,0,Yes,11,3,4,0,4,2,3,3,2,0,2,Bachelor,Millenials 24-38 Y,Very High,High,Good
1346,45,No,Travel_Rarely,556,Research & Development,25,Life Sciences,2,Female,93,2,Manufacturing Director,4,Married,5906,23888,0,No,13,3,4,2,10,2,2,9,8,3,8,Bachelor,Gen X 39-54 Y,Medium,Medium,Good
1347,36,No,Travel_Frequently,1213,Human Resources,2,Human Resources,2,Male,94,2,Human Resources,4,Single,3886,4223,1,No,21,4,4,0,10,2,2,10,1,0,8,Bachelor,Millenials 24-38 Y,Medium,Medium,Good
1348,40,No,Travel_Rarely,1137,Research & Development,1,Life Sciences,1,Male,98,3,Manager,1,Divorced,16823,18991,2,No,11,3,1,1,22,3,3,19,7,11,16,Master,Gen X 39-54 Y,Low,High,Better
1349,26,No,Travel_Rarely,482,Research & Development,1,Life Sciences,2,Female,90,2,Research Scientist,3,Married,2933,14908,1,Yes,13,3,3,1,1,3,2,1,0,1,0,Bachelor,Millenials 24-38 Y,Medium,Medium,Good
1350,27,No,Travel_Rarely,511,Sales,2,Medical,1,Female,89,4,Sales Executive,3,Single,6500,26997,0,No,14,3,2,0,9,5,2,8,7,0,7,Bachelor,Millenials 24-38 Y,Low,Medium,Very High
